"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72493023230","2015-12-16T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","29","40","0.00",,"-0.01","0","65","30.22","CLR:00","30.13","10.00","36","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/16/15 03:53:02 METAR KOAK 161153Z 12005KT 10SM CLR 04/M02 A3023 RMK AO2 SLP234 T00441017 10078 20028 50002 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","30","40","0.00",,,,"68","30.22","CLR:00","30.12","10.00","36","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09612/16/15 04:53:02 METAR KOAK 161253Z 12007KT 10SM CLR 04/M01 A3022 RMK AO2 SLP234 T00441011 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","30","41","0.00",,,,"65","30.22","CLR:00","30.12","10.00","37","130",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09612/16/15 05:53:02 METAR KOAK 161353Z 13007KT 10SM CLR 05/M01 A3022 RMK AO2 SLP232 T00501011 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","29","39","0.00",,"-0.01","3","67","30.23","FEW:02 200","30.13","10.00","35","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/16/15 06:53:02 METAR KOAK 161453Z 13006KT 10SM FEW200 04/M02 A3023 RMK AO2 SLP237 T00391017 53002 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","29","39","0.00",,,,"67","30.24","FEW:02 200","30.14","10.00","35","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/16/15 07:53:02 METAR KOAK 161553Z 03003KT 10SM FEW200 04/M02 A3024 RMK AO2 SLP241 T00391017 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","31","45","0.00",,,,"58","30.25","FEW:02 200","30.16","10.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/16/15 08:53:02 METAR KOAK 161653Z 00000KT 10SM FEW200 07/M01 A3026 RMK AO2 SLP245 T00721006 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","33","47","0.00",,"-0.04","3","59","30.27","FEW:02 80 FEW:02 200","30.17","10.00","41","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/16/15 09:53:02 METAR KOAK 161753Z 19004KT 10SM FEW080 FEW200 08/01 A3027 RMK AO2 SLP251 T00830006 10089 20033 53015 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","34","49","0.00",,,,"56","30.25","FEW:02 80 FEW:02 200","30.15","10.00","42","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/16/15 10:53:02 METAR KOAK 161853Z 20004KT 10SM FEW080 FEW200 09/01 A3025 RMK AO2 SLP245 T00940011 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","32","50","0.00",,,,"50","30.24","FEW:02 50 FEW:02 200","30.14","10.00","42","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/16/15 11:53:02 METAR KOAK 161953Z 24005KT 10SM FEW050 FEW200 10/00 A3024 RMK AO2 SLP240 T01000000 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","35","53","0.00",,"+0.04","6","51","30.24","FEW:02 50 FEW:02 200","30.13","10.00","45","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/16/15 12:53:02 METAR KOAK 162053Z 31008KT 10SM FEW050 FEW200 12/02 A3023 RMK AO2 SLP239 T01170017 56013 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","37","54","0.00",,,,"53","30.22","FEW:02 50 FEW:02 200","30.13","10.00","46","300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/16/15 13:53:02 METAR KOAK 162153Z 30010KT 10SM FEW050 FEW200 12/03 A3023 RMK AO2 SLP235 T01220028 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","38","56","0.00",,,,"51","30.22","FEW:02 35 FEW:02 200","30.12","10.00","47","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/16/15 14:53:02 METAR KOAK 162253Z 30007KT 10SM FEW035 FEW200 13/03 A3022 RMK AO2 SLP232 T01330033 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","39","54","0.00",,"+0.01","5","57","30.22","FEW:02 35 FEW:02 200","30.12","10.00","47","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/16/15 15:53:02 METAR KOAK 162353Z 30007KT 10SM FEW035 FEW200 12/04 A3022 RMK AO2 SLP233 T01220039 10133 20083 55005 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","39","51","0.00",,,,"64","30.22","FEW:02 200","30.12","10.00","45","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/16/15 16:53:01 METAR KOAK 170053Z 30007KT 10SM FEW200 11/04 A3022 RMK AO2 SLP235 T01060039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","33","46","0.00",,,,"61","30.23","FEW:02 200","30.13","10.00","40","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/16/15 17:53:01 METAR KOAK 170153Z 02005KT 10SM FEW200 08/01 A3023 RMK AO2 SLP238 T00780006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","32","44","0.00",,"-0.02","3","63","30.24","FEW:02 200","30.14","10.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/16/15 18:53:01 METAR KOAK 170253Z 00000KT 10SM FEW200 07/00 A3024 RMK AO2 SLP240 T00670000 53006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","32","46","0.00",,,,"58","30.26","FEW:02 150","30.16","10.00","40","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/16/15 19:53:02 METAR KOAK 170353Z 07003KT 10SM FEW150 08/00 A3026 RMK AO2 SLP246 T00780000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","32","45","0.00",,,,"61","30.26","FEW:02 150","30.16","10.00","40","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/16/15 20:53:02 METAR KOAK 170453Z 07003KT 10SM FEW150 07/00 A3026 RMK AO2 SLP247 T00720000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","32","42","0.00",,"-0.02","1","68","30.27","FEW:02 90 SCT:04 120","30.17","10.00","38","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11812/16/15 21:53:02 METAR KOAK 170553Z 09003KT 10SM FEW090 SCT120 06/00 A3027 RMK AO2 SLP249 T00560000 10122 20056 51008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","33","45","0.00",,,,"63","30.27","BKN:07 110","30.17","10.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/16/15 22:53:02 METAR KOAK 170653Z 00000KT 10SM BKN110 07/01 A3027 RMK AO2 SLP250 T00720006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","32","43","0.00",,,,"65","30.26","SCT:04 150","30.17","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10312/16/15 23:53:02 METAR KOAK 170753Z 00000KT 10SM SCT150 06/00 A3027 RMK AO2 SLP248 T00610000 401330028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"47",,,"30.14",,"4.6","0","-1.7","18","56","37","300","14","0.00","0","0.0","300","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:30.145 MINIMUM SEA LEVEL PRESSURE:30.21 TIME OF OCCURRENCE:1558 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.6 24 HR AVG TEMP (F): 47DEPART FROM NORMAL: -2  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0718","1652",
"72493023230","2015-12-17T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","31","39","0.00",,"-0.01","1","73","30.27","FEW:02 150","30.17","10.00","36","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/17/15 00:53:02 METAR KOAK 170853Z 05004KT 10SM FEW150 04/M01 A3027 RMK AO2 SLP251 T00391006 51002 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","32","41","0.00",,,,"70","30.26","FEW:02 120","30.16","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/17/15 01:53:02 METAR KOAK 170953Z 00000KT 10SM FEW120 05/00 A3026 RMK AO2 SLP247 T00500000 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","32","40","0.00",,,,"73","30.27","CLR:00","30.17","10.00","37","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09512/17/15 02:53:02 METAR KOAK 171053Z 05004KT 10SM CLR 04/00 A3027 RMK AO2 SLP249 T00440000 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","33","40","0.00",,"+0.00","6","77","30.27","FEW:02 120 BKN:07 150","30.17","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/17/15 03:53:02 METAR KOAK 171153Z 00000KT 10SM FEW120 BKN150 04/01 A3027 RMK AO2 SLP249 T00440006 10072 20033 56001 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","32","40","0.00",,,,"73","30.27","FEW:02 120","30.17","10.00","37","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/17/15 04:53:02 METAR KOAK 171253Z 13003KT 10SM FEW120 04/00 A3027 RMK AO2 SLP250 T00440000 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","32","38","0.00",,,,"79","30.27","FEW:02 150","30.18","10.00","36","080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/17/15 05:53:02 METAR KOAK 171353Z 08003KT 10SM FEW150 03/00 A3028 RMK AO2 SLP252 T00330000 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","32","39","0.00",,"-0.01","3","76","30.28","FEW:02 150","30.18","10.00","36","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10412/17/15 06:53:02 METAR KOAK 171453Z 12004KT 10SM FEW150 04/00 A3028 RMK AO2 SLP253 T00390000 53003 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","33","41","0.00",,,,"73","30.29","FEW:02 50 SCT:04 150","30.19","10.00","38","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/17/15 07:53:02 METAR KOAK 171553Z 13004KT 10SM FEW050 SCT150 05/01 A3029 RMK AO2 SLP256 T00500006 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","35","46","0.00",,,,"66","30.29","FEW:02 50 SCT:04 150","30.19","10.00","41","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/17/15 08:53:02 METAR KOAK 171653Z 11003KT 10SM FEW050 SCT150 08/02 A3029 RMK AO2 SLP256 T00780017 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","35","48","0.00",,"-0.02","3","61","30.30","FEW:02 20 FEW:02 50 BKN:07 200","30.20","10.00","42","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13012/17/15 09:53:02 METAR KOAK 171753Z 18004KT 10SM FEW020 FEW050 BKN200 09/02 A3030 RMK AO2 SLP261 T00890017 10094 20033 53008 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","37","50","0.00",,,,"61","30.29","SCT:04 17 BKN:07 50 BKN:07 200","30.20","10.00","44","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/17/15 10:53:02 METAR KOAK 171853Z 17005KT 10SM SCT017 BKN050 BKN200 10/03 A3030 RMK AO2 SLP258 T01000028 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","37","51","0.00",,,,"59","30.27","FEW:02 17 SCT:04 120 BKN:07 200","30.17","10.00","45","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/17/15 11:53:02 METAR KOAK 171953Z 20003KT 10SM FEW017 SCT120 BKN200 11/03 A3027 RMK AO2 SLP250 T01060028 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","40","55","0.00",,"+0.06","8","57","30.24","BKN:07 21 BKN:07 180","30.14","10.00","48","160",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/17/15 12:53:02 METAR KOAK 172053Z 16004KT 10SM BKN021 BKN180 13/04 A3024 RMK AO2 SLP241 T01280044 58019 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","46","57","0.00",,,,"67","30.22","BKN:07 23 BKN:07 180","30.13","10.00","51","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/17/15 13:53:02 METAR KOAK 172153Z 28003KT 10SM BKN023 BKN180 14/08 A3023 RMK AO2 SLP235 T01390078 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","46","57","0.00",,,,"67","30.21","OVC:08 24","30.11","10.00","51","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/17/15 14:53:02 METAR KOAK 172253Z 33003KT 10SM OVC024 14/08 A3021 RMK AO2 SLP230 T01390078 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","46","57","0.00",,"+0.04","6","67","30.21","OVC:08 25","30.11","10.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/17/15 15:53:02 METAR KOAK 172353Z 00000KT 10SM OVC025 14/08 A3021 RMK AO2 SLP229 T01390078 10144 20089 56012 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","45","56","0.00",,,,"67","30.19","BKN:07 28 BKN:07 180","30.10","10.00","50","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/17/15 16:53:01 METAR KOAK 180053Z 01003KT 10SM BKN028 BKN180 13/07 A3020 RMK AO2 SLP225 T01330072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","46","54","0.00",,,,"75","30.20","BKN:07 29 BKN:07 180","30.10","10.00","50","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/17/15 17:53:01 METAR KOAK 180153Z 30006KT 10SM BKN029 BKN180 12/08 A3020 RMK AO2 SLP227 T01220078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","46","52","0.00",,"+0.01","6","80","30.20","BKN:07 29 BKN:07 180","30.10","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10612/17/15 18:53:01 METAR KOAK 180253Z 00000KT 10SM BKN029 BKN180 11/08 A3020 RMK AO2 SLP226 T01110078 56003","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T19:05:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","46","54",,,,,"75",,"FEW:02 29 SCT:04 180","30.10","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/17/15 19:05:01 SPECI KOAK 180305Z 00000KT 10SM FEW029 SCT180 12/08 A3020 RMK AO2 T01220078","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","44","49","0.00",,,,"83","30.20","FEW:02 29 SCT:04 180","30.10","10.00","47","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/17/15 19:53:02 METAR KOAK 180353Z 05003KT 10SM FEW029 SCT180 09/07 A3020 RMK AO2 SLP228 T00940067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","44","49","0.00",,,,"83","30.21","FEW:02 30 FEW:02 50 SCT:04 180","30.11","10.00","47","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/17/15 20:53:02 METAR KOAK 180453Z 14004KT 10SM FEW030 FEW050 SCT180 09/07 A3021 RMK AO2 SLP229 T00940067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-17T21:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","45","46",,,,,"93",,"BKN:07 28 BKN:07 50 BKN:07 180","30.12","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10112/17/15 21:51:03 SPECI KOAK 180551Z 00000KT 10SM BKN028 BKN050 BKN180 08/07 A3022 RMK AO2 FIBI (ALT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
